,Season,SeasonElo,TeamID
10553,2005,1417.195018,1351
14880,2006,1553.068316,1351
19823,2007,1476.816239,1351
24843,2008,1415.872345,1351
30066,2009,1614.757332,1351
34973,2010,1575.102201,1351
40466,2011,1621.418655,1351
45621,2012,1291.35335,1351
50791,2013,1486.310219,1351
56529,2014,1503.107057,1351
61425,2015,1380.408492,1351
67143,2016,1350.325568,1351
72796,2017,1499.080233,1351
81708,2018,1560.598801,1351
1545,2003,1451.22372,1352
5915,2004,1359.835402,1352
10873,2005,1263.405416,1352
14881,2006,1276.477702,1352
19824,2007,1418.131268,1352
24778,2008,1420.662528,1352
29950,2009,1405.083384,1352
35389,2010,1482.408602,1352
40569,2011,1560.060835,1352
45809,2012,1702.629504,1352
50998,2013,1582.081512,1352
56381,2014,1462.608879,1352
61883,2015,1389.918972,1352
66917,2016,1364.446042,1352
72302,2017,1283.42828,1352
81815,2018,1261.558907,1352
1176,2003,1563.098465,1353
6519,2004,1546.876974,1353
10332,2005,1594.353964,1353
14773,2006,1668.379099,1353
19797,2007,1563.453207,1353
24814,2008,1512.98871,1353
29869,2009,1488.337945,1353
35265,2010,1485.492142,1353
40717,2011,1632.378723,1353
45682,2012,1564.936264,1353
51222,2013,1648.476292,1353
56531,2014,1398.274796,1353
61452,2015,1502.684314,1353
67130,2016,1367.155076,1353
72428,2017,1409.557464,1353
81704,2018,1567.43575,1353
1395,2003,1444.666465,1354
6597,2004,1427.062405,1354
9905,2005,1495.24103,1354
15050,2006,1366.318941,1354
19992,2007,1231.896686,1354
25502,2008,1163.019358,1354
30251,2009,1170.148531,1354
35933,2010,1327.50469,1354
41070,2011,1148.876764,1354
45916,2012,1094.031902,1354
51133,2013,922.0801478,1354
56429,2014,860.0380433,1354
61814,2015,1010.499522,1354
68356,2016,1206.02071,1354
72704,2017,1293.575216,1354
81867,2018,1011.972969,1354
14799,2006,1373.579783,1355
19953,2007,1197.348545,1355
24836,2008,1216.572918,1355
30060,2009,1147.131828,1355
35207,2010,1385.872141,1355
40938,2011,1461.02889,1355
45709,2012,1653.970687,1355
51755,2013,1799.722021,1355
56023,2014,1603.468314,1355
61884,2015,1628.869326,1355
67311,2016,1791.671572,1355
72150,2017,1627.19552,1355
81874,2018,1843.036906,1355
1353,2003,1566.40059,1356
5607,2004,1797.89153,1356
10855,2005,1797.703431,1356
15094,2006,1743.064808,1356
20866,2007,1902.152122,1356
25093,2008,1744.6425,1356
30191,2009,1665.230111,1356
35650,2010,1614.60258,1356
40472,2011,1560.573643,1356
46374,2012,1352.415478,1356
51869,2013,1357.226101,1356
56505,2014,1378.972993,1356
61676,2015,1551.137616,1356
67033,2016,1559.923451,1356
72430,2017,1537.420875,1356
81750,2018,1526.115226,1356
1497,2003,1251.378875,1357
5535,2004,1279.461358,1357
10078,2005,1153.658855,1357
14692,2006,1094.106961,1357
19717,2007,1340.89476,1357
24589,2008,1334.901708,1357
30182,2009,1399.816241,1357
35208,2010,1461.532614,1357
40533,2011,1098.16781,1357
45596,2012,1392.748291,1357
51199,2013,1235.174625,1357
56363,2014,1289.308146,1357
61677,2015,1297.995815,1357
67234,2016,1283.516694,1357
72280,2017,1266.62993,1357
81437,2018,1199.97045,1357
1661,2003,1544.380493,1358
7140,2004,1363.127184,1358
9942,2005,1337.551051,1358
14840,2006,1530.167416,1358
19798,2007,1551.348418,1358
25263,2008,1669.633689,1358
29967,2009,1478.670158,1358
35698,2010,1602.671391,1358
41017,2011,1676.274658,1358
47480,2012,1424.977934,1358
52276,2013,1361.95355,1358
56407,2014,1460.862105,1358
61988,2015,1550.34284,1358
67692,2016,1491.888369,1358
72697,2017,1555.755046,1358
81996,2018,1438.807565,1358
1107,2003,1431.801026,1359
7011,2004,1421.271544,1359
9843,2005,1424.29327,1359
15129,2006,1415.62205,1359
20266,2007,1596.172398,1359
25182,2008,1339.426509,1359
30342,2009,1275.268303,1359
34900,2010,1413.56037,1359
40385,2011,1395.694065,1359
47342,2012,1130.337542,1359
50902,2013,1191.81547,1359
56371,2014,1023.989227,1359
61282,2015,1195.762744,1359
66958,2016,1362.984202,1359
72212,2017,1370.50247,1359
81684,2018,1201.54965,1359
1154,2003,1544.771186,1360
6184,2004,1431.127662,1360
11041,2005,1484.5825,1360
14725,2006,1629.807294,1360
19910,2007,1525.137839,1360
24723,2008,1508.943203,1360
29952,2009,1659.998193,1360
35129,2010,1585.437875,1360
40547,2011,1224.846059,1360
47213,2012,1332.027852,1360
51764,2013,1463.982313,1360
56068,2014,1608.316962,1360
61438,2015,1613.810918,1360
67157,2016,1401.667767,1360
72295,2017,1282.410175,1360
81722,2018,1529.575138,1360
1812,2003,1560.356494,1361
6206,2004,1570.908586,1361
10238,2005,1487.542596,1361
15051,2006,1470.951703,1361
19669,2007,1782.908757,1361
24678,2008,1814.477057,1361
29952,2009,1741.014588,1361
35209,2010,1819.612049,1361
40612,2011,2077.197948,1361
45393,2012,2082.572724,1361
51316,2013,1958.900393,1361
56530,2014,1934.053268,1361
61737,2015,1991.55756,1361
67034,2016,1749.649217,1361
72622,2017,1735.300524,1361
82028,2018,1901.846808,1361
1662,2003,1481.359173,1362
5137,2004,1529.892194,1362
10171,2005,1621.760497,1362
14740,2006,1491.044997,1362
19551,2007,1535.546031,1362
24810,2008,1386.429133,1362
29715,2009,1454.60197,1362
35139,2010,1232.302947,1362
40763,2011,1430.982039,1362
45383,2012,1577.485908,1362
51399,2013,1592.091524,1362
56592,2014,1494.044752,1362
61733,2015,1672.829061,1362
66949,2016,1464.930629,1362
72332,2017,1548.361314,1362
81850,2018,1606.39026,1362
1285,2003,1338.812706,1363
5653,2004,1351.086645,1363
10127,2005,1181.546474,1363
15192,2006,1339.309415,1363
19694,2007,1259.517426,1363
25080,2008,1319.537401,1363
30395,2009,1400.570234,1363
35345,2010,1413.291568,1363
40641,2011,1487.716169,1363
46416,2012,1383.893484,1363
51046,2013,1385.122308,1363
56066,2014,1239.37471,1363
61557,2015,1153.430361,1363
68491,2016,1136.483573,1363
72573,2017,1403.670005,1363
81913,2018,1188.726621,1363
1265,2003,1486.938849,1364
5690,2004,1576.890389,1364
10515,2005,1408.703537,1364
15051,2006,1428.513143,1364
19647,2007,1561.842574,1364
24679,2008,1613.249261,1364
29837,2009,1631.285403,1364
35705,2010,1441.746517,1364
40819,2011,1711.921276,1364
46206,2012,1645.82954,1364
51393,2013,1532.537645,1364
56688,2014,1670.465093,1364
61821,2015,1521.278619,1364
68295,2016,1625.318388,1364
72736,2017,1454.429766,1364
82003,2018,1537.431332,1364
1682,2003,1541.280396,1365
5553,2004,1499.301709,1365
9927,2005,1605.041846,1365
14958,2006,1567.985579,1365
20372,2007,1738.44268,1365
25015,2008,1696.811791,1365
29954,2009,1500.273453,1365
35228,2010,1478.299191,1365
40475,2011,1339.805009,1365
46018,2012,1590.730283,1365
51725,2013,1597.290782,1365
56420,2014,1555.071141,1365
61679,2015,1537.224891,1365
66762,2016,1422.882895,1365
73395,2017,1498.554419,1365
81702,2018,1325.511269,1365
1424,2003,1264.651858,1366
6082,2004,1051.136668,1366
10138,2005,955.2679328,1366
14574,2006,819.1655682,1366
19529,2007,844.4067144,1366
24561,2008,1061.163308,1366
30933,2009,1163.611975,1366
35729,2010,1160.633357,1366
40256,2011,1109.72852,1366
45598,2012,1382.284079,1366
50885,2013,1394.14993,1366
56013,2014,1229.535183,1366
61637,2015,1242.299887,1366
66890,2016,1140.39288,1366
72178,2017,1128.893606,1366
81936,2018,1249.185358,1366
25648,2008,1285.601276,1367
30178,2009,1217.432298,1367
35237,2010,1240.334889,1367
40522,2011,1227.742372,1367
45997,2012,1156.528936,1367
51167,2013,1464.005388,1367
56302,2014,1507.334426,1367
61586,2015,1532.780867,1367
66854,2016,1200.052062,1367
72187,2017,1201.699354,1367
81539,2018,1031.005059,1367
1454,2003,1436.244255,1368
5998,2004,1468.086948,1368
10304,2005,1488.033753,1368
15099,2006,1586.9396,1368
19648,2007,1513.126515,1368
24910,2008,1404.712919,1368
30396,2009,1349.345187,1368
35546,2010,1472.274182,1368
41278,2011,1368.434481,1368
46025,2012,1372.328562,1368
51358,2013,1231.413457,1368
56298,2014,1352.295832,1368
61681,2015,1229.69725,1368
66955,2016,1085.6525,1368
72394,2017,1325.823391,1368
82029,2018,1528.523794,1368
1156,2003,1454.872344,1369
5817,2004,1381.07369,1369
11340,2005,1347.034262,1369
14897,2006,1360.6007,1369
19828,2007,1045.598049,1369
24849,2008,1329.81681,1369
30073,2009,1018.877849,1369
35070,2010,1066.874975,1369
41930,2011,1106.308508,1369
45945,2012,1230.158523,1369
50906,2013,1400.100483,1369
56613,2014,1484.768629,1369
61681,2015,1383.708315,1369
68028,2016,1141.615035,1369
73397,2017,1181.650277,1369
81490,2018,1312.449736,1369
31894,2009,1448.788502,1370
35075,2010,1537.93862,1370
41123,2011,1419.948817,1370
47119,2012,1280.505621,1370
51469,2013,1294.514453,1370
56395,2014,1367.209478,1370
61887,2015,1300.35977,1370
68361,2016,1295.684607,1370
72466,2017,1312.466201,1370
81991,2018,1443.539088,1370
1495,2003,1459.47993,1371
6523,2004,1795.797682,1371
10960,2005,1717.351593,1371
14801,2006,1586.925724,1371
20275,2007,1679.107059,1371
24767,2008,1673.680402,1371
29745,2009,1673.181162,1371
35279,2010,1768.810966,1371
40723,2011,1809.982025,1371
45967,2012,1859.677926,1371
51168,2013,1724.393842,1371
56364,2014,1529.753066,1371
61780,2015,1799.505764,1371
67193,2016,1716.960758,1371
72317,2017,1927.873145,1371
81918,2018,1929.962583,1371
1663,2003,1545.252125,1372
7035,2004,1568.548355,1372
10137,2005,1342.909573,1372
15170,2006,1332.078755,1372
19791,2007,1427.416566,1372
24768,2008,1492.184731,1372
30321,2009,1699.598344,1372
35440,2010,1665.652223,1372
40996,2011,1582.385018,1372
46318,2012,1378.569697,1372
51767,2013,1663.319428,1372
56270,2014,1678.827119,1372
61600,2015,1861.689508,1372
67604,2016,1796.022636,1372
73161,2017,1596.791827,1372
82029,2018,1662.745744,1372
1250,2003,1515.878128,1373
5429,2004,1445.930086,1373
10649,2005,1261.494542,1373
14922,2006,1314.966556,1373
19914,2007,1600.692416,1373
24979,2008,1619.762526,1373
30029,2009,1745.441398,1373
35215,2010,1749.167211,1373
40636,2011,1598.079744,1373
45781,2012,1377.883775,1373
51002,2013,1286.110485,1373
56148,2014,1250.191185,1373
61732,2015,1484.320783,1373
67084,2016,1491.361784,1373
72433,2017,1561.313425,1373
81658,2018,1195.204301,1373
1348,2003,1478.48615,1374
6499,2004,1568.321434,1374
11121,2005,1519.514129,1374
15130,2006,1493.572049,1374
20066,2007,1536.7484,1374
25181,2008,1215.986574,1374
30279,2009,1233.939183,1374
35836,2010,1280.556423,1374
40291,2011,1394.153279,1374
46067,2012,1505.994495,1374
51618,2013,1489.73645,1374
56218,2014,1588.173188,1374
61426,2015,1763.620822,1374
67396,2016,2068.572594,1374
72334,2017,1846.443045,1374
81975,2018,1660.042528,1374
1015,2003,1540.444139,1375
6406,2004,1394.908489,1375
10263,2005,1394.593849,1375
15052,2006,1542.636655,1375
19888,2007,1635.792267,1375
24818,2008,1641.340384,1375
29747,2009,1687.038213,1375
34944,2010,1608.093597,1375
40765,2011,1326.963584,1375
46076,2012,1369.428499,1375
51708,2013,1473.828066,1375
56479,2014,1526.079726,1375
62124,2015,1284.818384,1375
67441,2016,1277.065183,1375
72699,2017,1399.764269,1375
81907,2018,1330.93607,1375
1937,2003,1542.204605,1376
5326,2004,1686.270791,1376
10948,2005,1743.279169,1376
15053,2006,1731.482592,1376
19751,2007,1713.503517,1376
24613,2008,1583.762619,1376
29858,2009,1669.608052,1376
35049,2010,1752.317784,1376
40725,2011,1717.267455,1376
45762,2012,1521.22899,1376
50943,2013,1483.406659,1376
56967,2014,1475.571075,1376
61454,2015,1645.569348,1376
67039,2016,1842.600388,1376
72318,2017,1913.537304,1376
81916,2018,1733.281295,1376
32235,2009,1570.269258,1377
36839,2010,1442.728553,1377
40501,2011,1420.842193,1377
45884,2012,1320.494572,1377
50980,2013,1347.195886,1377
56514,2014,1309.667709,1377
61604,2015,1302.751505,1377
67775,2016,1515.691656,1377
72269,2017,1424.115118,1377
81874,2018,1748.963719,1377
1350,2003,1577.881096,1378
6483,2004,1446.22299,1378
10237,2005,1374.212756,1378
14857,2006,1515.608943,1378
20114,2007,1501.383055,1378
24683,2008,1577.045873,1378
30238,2009,1485.827806,1378
34808,2010,1652.639616,1378
41792,2011,1553.169329,1378
45673,2012,1572.169669,1378
51041,2013,1719.96035,1378
56486,2014,1638.530782,1378
61624,2015,1459.16262,1378
67039,2016,1257.031481,1378
72755,2017,1347.975139,1378
81931,2018,1468.226228,1378
1036,2003,1464.894523,1379
5616,2004,1527.102621,1379
10338,2005,1519.659687,1379
14775,2006,1246.154655,1379
20451,2007,1407.637656,1379
25268,2008,1561.522057,1379
30076,2009,1586.146337,1379
35752,2010,1554.250464,1379
41169,2011,1750.512778,1379
45970,2012,1778.818353,1379
50963,2013,1738.787602,1379
56487,2014,1858.379093,1379
62046,2015,1424.945484,1379
67335,2016,1292.803407,1379
72976,2017,1101.470082,1379
81986,2018,1367.118205,1379
1921,2003,1289.744876,1380
6599,2004,1300.009622,1380
10645,2005,1225.634025,1380
14891,2006,1324.931587,1380
19745,2007,1305.410627,1380
25040,2008,1268.058776,1380
30243,2009,1095.801233,1380
35124,2010,1043.92697,1380
40721,2011,844.4526931,1380
46025,2012,786.4678739,1380
51250,2013,1251.725645,1380
56308,2014,1378.443892,1380
61796,2015,1198.066337,1380
67430,2016,1466.058955,1380
72780,2017,1318.62797,1380
81972,2018,1122.027704,1380
1159,2003,1465.561809,1381
5735,2004,1361.007066,1381
10176,2005,1395.516709,1381
14578,2006,1280.474022,1381
19507,2007,1467.959961,1381
24839,2008,1272.181241,1381
30169,2009,1401.8244,1381
35076,2010,1246.559895,1381
40431,2011,1182.484051,1381
46289,2012,1347.368705,1381
51515,2013,1294.025011,1381
56777,2014,1073.017654,1381
61910,2015,961.5316417,1381
68680,2016,1182.762531,1381
72606,2017,1047.169435,1381
81978,2018,1347.851379,1381
1518,2003,1587.801321,1382
5608,2004,1425.030101,1382
10618,2005,1109.112113,1382
14696,2006,1337.517967,1382
19571,2007,1150.265629,1382
24525,2008,1280.487267,1382
29956,2009,1496.179445,1382
35181,2010,1559.116454,1382
40703,2011,1575.909944,1382
45971,2012,1597.578327,1382
51091,2013,1728.493727,1382
56321,2014,1631.253644,1382
61684,2015,1705.689333,1382
67134,2016,1675.755054,1382
72435,2017,1839.297892,1382
82016,2018,1828.943624,1382
1352,2003,1452.400546,1383
5719,2004,1310.625745,1383
10561,2005,1337.614444,1383
14715,2006,1345.418041,1383
19590,2007,1117.643638,1383
24719,2008,1290.487559,1383
29957,2009,1196.005655,1383
35216,2010,1120.174629,1383
40643,2011,1334.568286,1383
45905,2012,1346.113663,1383
51965,2013,1370.676716,1383
56271,2014,1460.484972,1383
61770,2015,1376.643343,1383
67190,2016,1455.163202,1383
72491,2017,1202.632968,1383
81600,2018,1139.210928,1383
1334,2003,1387.524958,1384
6601,2004,1413.514436,1384
10500,2005,1416.741693,1384
14637,2006,1208.39133,1384
19909,2007,1094.69261,1384
24942,2008,1199.569771,1384
29711,2009,1191.427348,1384
35104,2010,1102.902588,1384
40436,2011,1132.152646,1384
45714,2012,1152.979303,1384
51125,2013,1030.773995,1384
56163,2014,1004.326613,1384
61686,2015,1308.711132,1384
67361,2016,1391.719231,1384
73693,2017,1236.451971,1384
81592,2018,1362.358142,1384
1328,2003,1535.430778,1385
5762,2004,1425.030076,1385
11167,2005,1531.490388,1385
14777,2006,1547.703695,1385
19752,2007,1474.465049,1385
25292,2008,1621.633625,1385
30198,2009,1634.467531,1385
35346,2010,1747.558856,1385
40671,2011,1757.08005,1385
45583,2012,1752.61229,1385
50912,2013,1681.092986,1385
56489,2014,1716.41929,1385
61804,2015,1938.494362,1385
67176,2016,1685.779017,1385
72335,2017,1387.240389,1385
81969,2018,1741.954121,1385
1333,2003,1669.366153,1386
6323,2004,1963.733459,1386
10510,2005,1702.234575,1386
15187,2006,1770.731634,1386
19955,2007,1645.429208,1386
24969,2008,1593.038909,1386
29879,2009,1725.363168,1386
35247,2010,1581.157908,1386
40597,2011,1495.643974,1386
45861,2012,1706.36413,1386
51226,2013,1771.006671,1386
56503,2014,1645.695859,1386
61548,2015,1763.470354,1386
67314,2016,1691.97122,1386
72738,2017,1735.773892,1386
82027,2018,1805.094036,1386
1103,2003,1486.362296,1387
5617,2004,1590.001212,1387
10130,2005,1573.930977,1387
14893,2006,1634.188695,1387
19977,2007,1734.084678,1387
24514,2008,1643.073253,1387
30158,2009,1484.391155,1387
35023,2010,1546.988981,1387
40899,2011,1635.487699,1387
45715,2012,1807.559796,1387
51322,2013,1740.975752,1387
56277,2014,1961.552268,1387
61705,2015,1660.947151,1387
67402,2016,1369.592969,1387
72544,2017,1311.033502,1387
81977,2018,1577.209708,1387
1214,2003,1475.295218,1388
6324,2004,1579.483257,1388
10636,2005,1735.576268,1388
15096,2006,1653.1428,1388
19650,2007,1610.290277,1388
25003,2008,1759.404266,1388
30276,2009,1852.994704,1388
35444,2010,1859.103795,1388
42075,2011,1985.904365,1388
46243,2012,1757.390381,1388
51475,2013,1809.051266,1388
56650,2014,1976.514301,1388
61984,2015,1713.301708,1388
67398,2016,1798.130558,1388
72611,2017,1846.024569,1388
81846,2018,1846.673186,1388
1051,2003,1375.937345,1389
6574,2004,1516.848496,1389
10340,2005,1507.667628,1389
14934,2006,1528.905694,1389
19606,2007,1382.017211,1389
24767,2008,1188.189684,1389
29998,2009,1184.946484,1389
35249,2010,1296.606626,1389
40726,2011,1499.164232,1389
45941,2012,1390.082167,1389
51049,2013,1167.75413,1389
56526,2014,1188.662907,1389
61509,2015,1401.559134,1389
67312,2016,1424.942262,1389
72483,2017,1490.228352,1389
81829,2018,1435.649549,1389
1058,2003,1513.667,1390
6530,2004,1950.692711,1390
10797,2005,1689.746487,1390
15132,2006,1577.598993,1390
19695,2007,1675.686543,1390
24480,2008,1765.432479,1390
30403,2009,2000.591249,1390
34945,2010,1697.150377,1390
40822,2011,1694.00683,1390
45603,2012,1788.828634,1390
50950,2013,1782.009583,1390
56273,2014,1826.814375,1390
62030,2015,1777.183013,1390
67362,2016,1760.49322,1390
72154,2017,1822.638872,1390
81960,2018,1773.292396,1390
1014,2003,1341.166008,1391
6842,2004,1282.576804,1391
10544,2005,1282.332025,1391
15016,2006,1116.625562,1391
19588,2007,1251.094496,1391
24581,2008,1146.041973,1391
30221,2009,1324.767893,1391
35534,2010,1154.584613,1391
40811,2011,1271.575754,1391
45747,2012,1274.590961,1391
51910,2013,1190.769973,1391
56024,2014,1283.590646,1391
61526,2015,1117.689368,1391
67046,2016,1124.25112,1391
72488,2017,1212.621486,1391
81546,2018,1158.468057,1391
1785,2003,1354.483926,1392
5668,2004,1307.912488,1392
10839,2005,1311.788595,1392
14969,2006,1243.166125,1392
19541,2007,1202.316097,1392
24689,2008,1175.288717,1392
29859,2009,1257.238542,1392
35220,2010,1538.607764,1392
42131,2011,1258.223947,1392
46150,2012,1341.264455,1392
51858,2013,1651.759673,1392
56368,2014,1655.602255,1392
61672,2015,1485.554422,1392
67556,2016,1618.006899,1392
72436,2017,1516.027035,1392
81880,2018,1429.759131,1392
1356,2003,1674.843189,1393
5822,2004,1774.059454,1393
10024,2005,1920.683255,1393
14639,2006,1944.897737,1393
19671,2007,1859.653036,1393
24820,2008,1889.182531,1393
30160,2009,1927.11504,1393
34980,2010,2140.519595,1393
40564,2011,2111.207053,1393
45811,2012,2063.536193,1393
51324,2013,2168.140349,1393
56323,2014,2079.866605,1393
61687,2015,1848.042324,1393
67136,2016,1814.453824,1393
72437,2017,1786.044375,1393
81896,2018,1804.624142,1393
1062,2003,1329.104082,1394
6249,2004,1479.671852,1394
9936,2005,1555.705306,1394
15056,2006,1558.371792,1394
20315,2007,1581.269794,1394
25098,2008,1404.879636,1394
30194,2009,1422.117864,1394
35692,2010,1562.007307,1394
40553,2011,1480.377294,1394
46174,2012,1217.154861,1394
51536,2013,1072.779375,1394
55988,2014,1120.183198,1394
62005,2015,1259.211147,1394
67368,2016,1514.433354,1394
73029,2017,1569.573251,1394
81895,2018,1262.79257,1394
1175,2003,1466.868939,1395
5428,2004,1464.426341,1395
10639,2005,1603.319319,1395
14895,2006,1507.537078,1395
19801,2007,1411.272288,1395
24944,2008,1450.966564,1395
29803,2009,1555.732313,1395
35052,2010,1546.827149,1395
41768,2011,1535.938466,1395
45812,2012,1466.925389,1395
50977,2013,1540.085389,1395
56692,2014,1523.590956,1395
61587,2015,1658.696065,1395
67197,2016,1644.057902,1395
72701,2017,1735.663176,1395
81928,2018,1925.115885,1395
1358,2003,1439.408833,1396
5563,2004,1592.319557,1396
10098,2005,1638.382061,1396
14896,2006,1703.086026,1396
20186,2007,1711.176469,1396
24984,2008,1568.786633,1396
30161,2009,1825.947804,1396
35222,2010,1830.44471,1396
40632,2011,2001.784984,1396
45975,2012,1920.69496,1396
51385,2013,1929.855625,1396
56369,2014,1771.814885,1396
61689,2015,1582.50585,1396
67177,2016,1775.735109,1396
72287,2017,1809.864657,1396
82011,2018,1696.064544,1396
1462,2003,1602.943548,1397
5823,2004,1627.44933,1397
10857,2005,1616.751215,1397
15264,2006,1797.032377,1397
19555,2007,1870.5545,1397
25096,2008,1887.678604,1397
30236,2009,2012.598659,1397
35373,2010,1928.484481,1397
40841,2011,1921.673012,1397
46047,2012,1671.24,1397
51420,2013,1855.344999,1397
56492,2014,1845.828902,1397
61938,2015,1847.447993,1397
67399,2016,1643.944471,1397
72732,2017,1634.875431,1397
82039,2018,2026.714702,1397
1428,2003,1360.658741,1398
5627,2004,1009.749678,1398
10240,2005,1324.70525,1398
15361,2006,1352.587573,1398
19922,2007,1453.997215,1398
25396,2008,1249.625881,1398
30239,2009,1329.95859,1398
34958,2010,1282.563059,1398
40482,2011,1270.89152,1398
45786,2012,1310.176422,1398
51004,2013,1548.782449,1398
56216,2014,1379.318826,1398
61987,2015,1145.421295,1398
67337,2016,1234.151619,1398
72222,2017,1601.557484,1398
81591,2018,1376.377104,1398
1270,2003,1533.796817,1399
5823,2004,1582.121875,1399
10554,2005,1333.540656,1399
15005,2006,1629.074335,1399
20187,2007,1457.573514,1399
24852,2008,1419.997836,1399
29905,2009,1337.635654,1399
34792,2010,1341.444453,1399
40969,2011,1278.786876,1399
46162,2012,1440.805198,1399
51112,2013,1353.239489,1399
56222,2014,1310.513269,1399
61549,2015,1313.738754,1399
68233,2016,1429.155943,1399
72311,2017,1225.674155,1399
81642,2018,1363.357215,1399
1990,2003,1692.402098,1400
5676,2004,1783.796719,1400
10254,2005,1901.421527,1400
14698,2006,1835.589903,1400
19957,2007,1932.036949,1400
24946,2008,2064.112452,1400
30032,2009,2101.993904,1400
35447,2010,2005.596732,1400
40729,2011,1846.39942,1400
45978,2012,1995.060077,1400
51175,2013,1797.337584,1400
56493,2014,1829.772003,1400
61594,2015,1991.61139,1400
67137,2016,1777.002668,1400
72518,2017,1688.337352,1400
81955,2018,1887.266349,1400
1213,2003,1580.849912,1401
6491,2004,1492.609108,1401
10381,2005,1453.640955,1401
15058,2006,1752.952967,1401
19739,2007,1891.242072,1401
25125,2008,2066.374308,1401
30163,2009,1876.941038,1401
35126,2010,1918.842991,1401
40615,2011,1990.996871,1401
45866,2012,1895.661611,1401
51306,2013,1668.869191,1401
56218,2014,1602.796266,1401
61691,2015,1742.75373,1401
66965,2016,1790.898542,1401
72589,2017,1928.750102,1401
81914,2018,1829.455906,1401
1561,2003,1474.361692,1402
7335,2004,1431.074647,1402
11633,2005,1326.864987,1402
14986,2006,1264.765701,1402
19568,2007,1042.462743,1402
24947,2008,1217.296952,1402
30162,2009,1275.229947,1402
35223,2010,1299.261718,1402
41101,2011,1239.75761,1402
47480,2012,1282.051114,1402
51326,2013,1293.46367,1402
56223,2014,1421.504998,1402
62026,2015,1285.673992,1402
69025,2016,1333.049102,1402
72595,2017,1288.223378,1402
82004,2018,1336.137219,1402
1167,2003,1669.177379,1403
5334,2004,1709.180124,1403
10266,2005,1756.511611,1403
14632,2006,1683.179746,1403
19513,2007,1732.67893,1403
24610,2008,1706.762139,1403
30120,2009,1697.174437,1403
34900,2010,1772.884795,1403
40259,2011,1669.599319,1403
45812,2012,1543.3453,1403
51430,2013,1432.561778,1403
56153,2014,1579.12712,1403
61807,2015,1728.177704,1403
67401,2016,1710.811248,1403
72288,2017,1853.479668,1403
82010,2018,1973.857023,1403
2356,2003,1473.842244,1404
5299,2004,1360.742393,1404
10444,2005,1240.987264,1404
15196,2006,1266.309608,1404
19649,2007,1251.552041,1404
24948,2008,1204.289313,1404
30223,2009,1386.764801,1404
35333,2010,1359.214457,1404
40616,2011,1117.765252,1404
45632,2012,1175.195476,1404
51015,2013,957.359777,1404
56226,2014,952.235443,1404
61693,2015,1307.348232,1404
67178,2016,1293.865876,1404
73273,2017,1344.44663,1404
81490,2018,1213.702376,1404
926,2003,1559.927647,1405
5744,2004,1718.880762,1405
11300,2005,1654.856855,1405
15223,2006,1638.120889,1405
20077,2007,1653.745196,1405
24669,2008,1575.575847,1405
29993,2009,1413.747493,1405
35224,2010,1208.245378,1405
40396,2011,1059.242814,1405
45934,2012,1150.94696,1405
51022,2013,1399.9478,1405
56655,2014,1661.359124,1405
61694,2015,1655.916057,1405
67159,2016,1621.333837,1405
72157,2017,1540.333691,1405
82013,2018,1650.196228,1405
1193,2003,1448.959365,1406
5520,2004,1118.613518,1406
10670,2005,1254.724485,1406
14817,2006,1202.943871,1406
19754,2007,1439.57496,1406
24851,2008,1394.486804,1406
29897,2009,1483.430341,1406
35394,2010,1293.650978,1406
40732,2011,1352.46915,1406
45839,2012,1107.671534,1406
51113,2013,1122.757156,1406
56224,2014,1602.860896,1406
61554,2015,1648.213502,1406
67048,2016,1417.056679,1406
72422,2017,1511.294919,1406
81844,2018,1470.338646,1406
1086,2003,1619.556792,1407
6084,2004,1748.990503,1407
10973,2005,1424.233837,1407
15106,2006,1350.668376,1407
19572,2007,1423.383656,1407
25098,2008,1498.015997,1407
29669,2009,1410.700766,1407
35497,2010,1567.030539,1407
40692,2011,1440.145959,1407
46874,2012,1363.812626,1407
50932,2013,1287.685435,1407
56678,2014,1294.403237,1407
61953,2015,1302.954507,1407
66967,2016,1228.530704,1407
72707,2017,1241.457607,1407
81980,2018,1475.729662,1407
1087,2003,1463.156996,1408
5856,2004,1503.895924,1408
10581,2005,1352.959896,1408
14778,2006,1371.255372,1408
19921,2007,1470.420187,1408
24951,2008,1548.802602,1408
29972,2009,1344.217064,1408
35040,2010,1516.389482,1408
40933,2011,1375.304602,1408
47020,2012,1429.976054,1408
51811,2013,1481.400548,1408
56217,2014,1287.813015,1408
61696,2015,1504.349006,1408
66992,2016,1406.385023,1408
72335,2017,1221.924741,1408
81954,2018,1445.019945,1408
1306,2003,1610.729088,1409
5868,2004,1674.233231,1409
10993,2005,1215.576642,1409
14732,2006,1377.405323,1409
20260,2007,1538.663506,1409
25187,2008,1526.33909,1409
29994,2009,1694.734868,1409
35570,2010,1871.660814,1409
40604,2011,1718.731822,1409
45544,2012,1703.220908,1409
51173,2013,1551.181773,1409
56373,2014,1491.56005,1409
61556,2015,1821.256982,1409
67025,2016,1771.417667,1409
72594,2017,1609.231512,1409
81987,2018,1723.674663,1409
738,2003,1339.774057,1410
6407,2004,1193.120237,1410
10523,2005,1440.518778,1410
14544,2006,1234.961858,1410
19764,2007,1145.361593,1410
24865,2008,1181.342322,1410
29646,2009,1275.585437,1410
35038,2010,1192.063305,1410
40233,2011,1115.276612,1410
45480,2012,896.0906675,1410
